making	0.0553067741878
addictive	0.112397637866
beautiful	0.155470655551
purchases	0.301256253871
tap	0.229637804347
challenging	0.190897575422
links	0.16795928198
played	0.103222320489
awesome	0.088439864715
suggestions	0.0927726534763
pieces	0.0718733194514
high	0.143491768976
player	0.22046248697
numbers	0.0869106451522
purchased	0.0662661810545
ready	0.111887898011
dress	0.0807937669011
information	0.241616690922
different	0.358092247621
end	0.0705989698158
earn	0.17687972943
media	0.0879301248608
make	0.436592185178
feature	0.110868418303
animals	0.0973603121647
read	0.0871655150794
amazing	0.139923589996
option	0.127944703421
place	0.0647369614917
android	0.253850447424
events	0.0532678147707
gaming	0.0736574089413
used	0.074931758577
intended	0.0843619458809
may	0.466157096726
pick	0.0797742871925
educational	0.1315128824
collection	0.120808345461
hand	0.0598944328762
disable	0.0762061082127
adventure	0.210267689884
characters	0.21689430799
develop	0.0621882622204
heroes	0.0731476690871
data	0.245439739829
cartoon	0.059639562949
purchase	0.159803444312
modes	0.101693100926
third	0.0583652133134
charges	0.0512288553537
try	0.160822924021
random	0.063462611856
obstacles	0.0856362955166
well	0.0945567429662
magical	0.0545421644064
know	0.110358678448
think	0.0818132466096
contact	0.170507981252
solve	0.078754807484
ultimate	0.0795194172654
english	0.108574588959
facebook	0.462843787673
dream	0.0558165140421
playing	0.210267689884
left	0.0899690842778
cute	0.0639723517103
abilities	0.0604041727304
feedback	0.0899690842778
money	0.200582632653
move	0.0971054422376
choose	0.253850447424
years	0.0568359937506
brain	0.103732060343
tablets	0.0504642455723
questions	0.0899690842778
ninja	0.0593846930219
touch	0.113417117574
speed	0.0894593444236
birds	0.120043735679
developer	0.0734025390142
perfect	0.105006409979
web	0.0767158480669
style	0.101947970853
blast	0.0619333922932
thank	0.0807937669011
tablet	0.0920080436949
personal	0.0835973360995
character	0.0700892299615
better	0.0792645473383
simple	0.161332663875
add	0.0698343600344
offers	0.0578554734591
parents	0.0851265556623
board	0.182486867827
easy	0.255889406841
win	0.166939802272
policy	0.367777304852
hidden	0.103222320489
save	0.146550208101
match	0.199053413091
take	0.324704287167
real	0.316038709645
sonic	0.0830875962453
customers	0.0792645473383
good	0.086400905298
around	0.149863517154
worlds	0.101438230999
food	0.0996541415089
big	0.111633028084
practice	0.0930275234034
unlimited	0.063462611856
possible	0.0853814255895
effects	0.0611687825118
party	0.065246701346
world	0.45953047862
unique	0.259967325675
day	0.119533995825
permissions	0.0519934651351
easily	0.0565811238235
name	0.0522483350622
always	0.13508106138
cool	0.067285660763
settings	0.17152746096
candy	0.129473922983
collect	0.260222195602
audience	0.0751866285041
mode	0.298962424527
in-app	0.359876337111
popular	0.0713635795972
become	0.167704412053
page	0.061423652439
studios	0.125396004149
right	0.146550208101
old	0.0637174817832
people	0.0680502705444
series	0.0522483350622
twitter	0.238558251796
hard	0.0588749531677
back	0.0976151820918
challenges	0.128964183129
unlock	0.26047706553
sure	0.094047003112
connect	0.142727159194
escape	0.0841070759538
star	0.0932823933306
matching	0.0563262538963
special	0.223775796022
enemies	0.0920080436949
deals	0.0547970343335
network	0.0920080436949
space	0.0558165140421
quality	0.0550519042607
avoid	0.0560713839692
multiplayer	0.0943018730391
ice	0.0517385952079
looking	0.0670307908359
everything	0.0558165140421
internet	0.219697877188
epic	0.0797742871925
math	0.0886947346422
achievements	0.121063215388
website	0.0756963683584
power-ups	0.0677954006173
run	0.169488501543
monster	0.057600603532
power	0.100163881363
problems	0.122337565024
contain	0.053777554625
story	0.165155712782
free	0.937666461921
like	0.480684682572
difficulty	0.0820681165367
completely	0.0927726534763
cookie	0.0568359937506
put	0.0716184495243
networking	0.0721281893786
exciting	0.152157346498
super	0.116220686773
card	0.186309916734
care	0.0563262538963
arcade	0.0611687825118
created	0.0588749531677
island	0.0675405306902
privacy	0.331076035345
favorite	0.117749906335
keep	0.138904110287
turn	0.10398693027
map	0.0512288553537
fruit	0.0514837252808
plus	0.063462611856
support	0.300491644089
first	0.155980395405
already	0.0716184495243
letters	0.0547970343335
features	0.529874578509
feel	0.0782450676297
visit	0.157764484895
puzzle	0.228873194565
powerful	0.0713635795972
number	0.140943069704
one	0.377717232011
device	0.256654016623
pop	0.0598944328762
everyone	0.078754807484
fast	0.0935372632577
delicious	0.0688148803258
spanish	0.0680502705444
sounds	0.0830875962453
next	0.0958310926019
open	0.0626980020746
stage	0.0568359937506
city	0.0945567429662
little	0.118514516117
bonus	0.118514516117
additional	0.13864924036
service	0.151392736717
lego	0.0675405306902
governed	0.0616785223661
top	0.13508106138
ball	0.0504642455723
girls	0.0512288553537
system	0.0904788241321
least	0.0695794901072
fight	0.0553067741878
start	0.123866784586
master	0.123102174805
way	0.265064724218
suit	0.0532678147707
music	0.122082695097
angry	0.0731476690871
really	0.0512288553537
store	0.119024255971
rewards	0.106025889687
farm	0.0588749531677
stars	0.123866784586
addition	0.0909885639864
gorgeous	0.0519934651351
serve	0.0519934651351
ads	0.1164755567
direct	0.153431696134
hear	0.0734025390142
line	0.0555616441149
highest	0.0563262538963
true	0.0550519042607
message	0.0700892299615
made	0.0759512382855
intuitive	0.0741671487956
things	0.0532678147707
require	0.0971054422376
official	0.0744220187227
devices	0.193446274694
apps	0.139923589996
decorate	0.0504642455723
cards	0.172801810596
video	0.0522483350622
interactive	0.0530129448436
mini	0.0660113111274
fashion	0.0843619458809
takes	0.0573457336049
classic	0.167449542126
certain	0.0601493028033
locations	0.0665210509816
dash	0.0843619458809
buy	0.0767158480669
websites	0.0573457336049
home	0.0601493028033
need	0.192426794985
moves	0.0756963683584
check	0.110613548376
complete	0.174585900086
leaderboards	0.0973603121647
password	0.0532678147707
want	0.217149177917
variety	0.057600603532
able	0.0695794901072
note	0.173821290304
application	0.170507981252
in-game	0.123866784586
build	0.135590801235
online	0.193701144621
test	0.0751866285041
many	0.203386201852
optional	0.057600603532
jungle	0.0563262538963
draw	0.088439864715
added	0.0573457336049
multiple	0.099909011436
users	0.0930275234034
customize	0.0685600103987
reach	0.0688148803258
includes	0.0601493028033
important	0.0815583766825
scores	0.106025889687
services	0.132787232036
friends	0.578044994737
give	0.13508106138
faster	0.0553067741878
using	0.136610280943
mobile	0.237538772088
age	0.0955762226748
required	0.0971054422376
youtube	0.0542872944793
together	0.0802840270468
order	0.0660113111274
look	0.088439864715
points	0.134571321526
compete	0.0945567429662
time	0.396832476546
link	0.0586200832405
latest	0.115456076991
requires	0.0700892299615
original	0.0976151820918
songs	0.0588749531677
